COD;TIPO ACTIVO;VINCULADO O NO;TIPÒ TITULO;EMISOR ;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACIÓN;VPN
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;188;0;1017860000,00
91087342;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;132;0;2007940000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;182;0;510305000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;351;0;516800000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;187;0;1018350000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;377;0;516630000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;204;0;1023310000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;380;0;2059780000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;279;0;2021720000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;190;0;505380000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;345;0;1020470000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;416;0;1002900000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;351;0;1033600000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;263;0;1011270000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;351;0;1033600000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;207;0;514880000,00
91087342;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;227;0;507685000,00
91087342;1;2;16;Rci Colombia S.A.;9009776291;2;1;1;1;2;1;142;0;5155350000,00
91087342;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;1772;0;1044830000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;394;0;523395000,00
91087342;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;473;0;516080000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;582;0;493205000,00
91087342;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;554;0;1045110000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;948;0;523515000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;484;0;1040390000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1034;0;529155000,00
91087342;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;871;0;520645000,00
91087342;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;877;0;519705000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;680;0;1037870000,00
91087342;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;673;0;1043040000,00
91087342;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;1052;0;1040880000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;443;0;507400000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;464;0;503010000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;435;0;1017100000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;239;0;2041700000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;555;0;522385000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;477;0;1000000000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;586;0;987720000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;452;0;1036080000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;469;0;1204212000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;226;0;1028600000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;487;0;519675000,00
91087342;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;452;0;954140000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;355;0;1037470000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;561;0;520355000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;219;0;1026250000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;555;0;522385000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;582;0;493205000,00
91087342;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;365;0;516195000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;300;0;1055280000,00
91087342;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;388;0;522510000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;168;0;1021200000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;948;0;523515000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;582;0;493205000,00
91087342;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;248;0;500005000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;249;0;499490000,00
91087342;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;248;0;499215000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;335;0;1044590000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;453;0;472910000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;129;0;512060000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;394;0;1046790000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;357;0;518380000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;776;0;1030640000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;592;0;1025760000,00
91087342;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;188;0;1013330000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;181;0;495355000,00
91087342;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;133;0;1549845000,00
91087342;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;358;0;518205000,00
