COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;Emisor;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;Duración;VPN
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;82933950000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;82933950000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;5020650000,00
2852;1;2;16;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;30271200000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;20238400000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;29893200000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;9972400000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;25268500000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;27236250000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;40270400000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;105672374000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;10081800000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;55603350000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;25260500000,00
2852;1;2;16;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;148469160000,00
2852;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;0;0;0;0;0;0;0;0;45198900000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;29697160000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;51287500000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;149663550000,00
