COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VPN
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;1536;0;1924580000
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;645;0;30501600000
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;281;0;3064050000
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;43;0;7094920000
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;285;0;6121140000
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;281;0;10205800000
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;339;0;1411158000
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;645;0;10167200000
91008742;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;16;0;3072600000
91008742;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;1294;0;5563300000
91008742;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;198;0;2062220000
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;154;0;5168150000
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;365;0;10000000000
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;243;0;4144760000
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;162;0;5118250000
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;93;0;5114800000
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;436;0;5024800000
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;37;0;5085550000
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;244;0;5476850000
