TIPO ACTIVO;CODIGO CARTERA;VINCULADO AL FONDO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VAN
123456;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;568;0;10677135000
123456;1;2;3;Bbva Colombia S.A.;8600030201;2;1;1;1;2;4;233;0;8011640000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;206;0;2022500000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;206;0;2021100000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;390;0;7072030000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;396;0;1507725000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;397;0;4522500000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;411;0;3031020000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;412;0;6061080000
123456;1;2;3;Banco Av Villas S.A.;8600358275;2;1;1;1;2;6;153;0;1022630000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;598;0;11123310000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;606;0;18134100000
123456;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;6;245;0;5042050000
123456;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;430;0;2011140000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;433;0;8059120000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;436;0;2013820000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;252;0;9044820000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;10;0;2526875000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;255;0;25085500000
123456;1;2;10;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;4;9;896;0;5399600000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;141;0;5041700000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;108;0;12186900000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;148;0;5035500000
123456;1;2;10;Banco Davivienda S.A.;8600343137;2;1;1;1;4;9;896;0;1079920000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;263;0;20028600000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;450;0;12517500000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;452;0;10004800000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;268;0;4998300000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;360;0;1001140000
123456;1;2;3;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;821;0;7665425000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;645;0;2503450000
123456;1;2;16;Rci Colombia S.A.;9009776290;2;1;1;1;2;1;818;0;7175420000
123456;1;2;3;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;113;0;11312180000
123456;1;2;3;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;1011;0;1261240000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;648;0;5989740000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;649;0;6069960000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;649;0;2994390000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;468;0;6007320000
123456;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;969;0;8041400000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;475;0;13616370000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;659;0;15097950000
123456;1;2;10;Banco Davivienda S.A.;8600343137;2;1;1;1;4;9;896;0;5399600000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;249;0;7017990000
123456;1;2;10;Banco Davivienda S.A.;8600343137;2;1;1;1;4;9;21;0;9975300000
123456;1;2;10;Banco Davivienda S.A.;8600343137;2;1;1;1;4;9;896;0;10799200000
123456;1;2;10;Banco Davivienda S.A.;8600343137;2;1;1;1;4;9;21;0;39901200000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;282;0;5088000000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;280;0;5089550000
123456;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;482;0;5041800000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;302;0;3526110000
123456;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;1033;0;10027300000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;304;0;20143000000
123456;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;4;308;0;6045900000
123456;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;308;0;26180700000
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;309;0;20127400000
123456;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;675;0;20076000000
123456;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;21;0;2992590000
123456;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;316;0;2513225000
123456;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;4;316;0;5535200000
123456;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;21;0;997530000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;501;0;10036600000
123456;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;322;0;5021800000
123456;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;322;0;2008720000
123456;1;2;19;Titularizadora Colombiana S.A. Hitos;8300895306;2;1;1;1;2;1;1779;0;506497194.85
123456;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;323;0;4016800000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;508;0;3007530000
123456;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;418;0;4015480000
123456;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;515;0;10013600000
123456;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;703;0;500765000
123456;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1707;0;1216210000
