COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VPN
119133;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;329;0;2019620000
119133;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;156;0;7049630000
119133;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;296;0;3590195000
119133;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;295;0;2052080000
119133;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;85;0;11542895000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;139;0;4019640000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;139;0;1507365000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;173;0;3008190000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;204;0;2005880000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;119;0;5172550000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;176;0;10022600000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;541;0;10002800000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;545;0;4989550000
119133;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;274;0;10241200000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;51;0;5041200000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;60;0;1005900000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;194;0;4597875000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;195;0;3064410000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;194;0;1021750000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;194;0;510875000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;22;0;4080480000
119133;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;470;0;3206640000
119133;1;2;16;Banco Caja Social;8600073354;2;1;1;1;2;4;85;0;9017190000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;328;0;27124470000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;216;0;10097000000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;220;0;4026400000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;48;0;7063140000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;798;0;1007440000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;798;0;2014880000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;261;0;5008450000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;181;0;9980900000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;279;0;10186900000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;285;0;5085100000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;567;0;5051500000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;282;0;7125020000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;573;0;3026490000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;574;0;3529890000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;236;0;10070300000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;292;0;5077750000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;560;0;3039300000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;442;0;4049160000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;35;0;2031500000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;36;0;2030980000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;91;0;2086600000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;443;0;5060100000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;446;0;5056000000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;446;0;1011200000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;443;0;2024040000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;140;0;1522785000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;440;0;1519275000
119133;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;55;0;10111100000
119133;1;2;7;Banco De La Republica;8600052167;2;1;1;1;4;9;200;0;4766950000
119133;1;2;7;Banco De La Republica;8600052167;2;1;1;1;4;9;18;0;1493400000
119133;1;2;7;Banco De La Republica;8600052167;2;1;1;1;4;9;18;0;497800000
119133;1;2;7;Banco De La Republica;8600052167;2;1;1;1;4;9;18;0;2986800000
119133;1;2;7;Banco De La Republica;8600052167;2;1;1;1;4;9;18;0;4978000000
119133;1;2;7;Banco De La Republica;8600052167;2;1;1;1;4;9;18;0;4978000000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;992;0;4630500000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;992;0;4630500000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;3760600000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;4700750000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;4700750000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;940150000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;2820450000
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;5725650409
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1526840109
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;381710027
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;3817100273
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;7634200546
119133;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;220;0;2030920000
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;179;0;10012400000
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;180;0;2001500000
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;145;0;15150150000
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;707;0;18123120000
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;837;0;11855580000
119133;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;350;0;15069600000
119133;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;11003533161,00
119133;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;66416170,00
119133;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;8085485741,00
119133;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;19280,00
119133;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;5902,00
119133;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;145148,00
119133;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;101268,00
119133;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;1163330,00
119133;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;32418765,00
119133;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;217418,00
119133;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;117850308,00
119133;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;577733,00
119133;2;2;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;130999000000,00
119133;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;236790,00
119133;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;1835821,00
119133;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;1510052807,00
119133;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;600734323,00
119133;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;928258012,00
119133;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;4014453005,00
119133;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;41647355,00
119133;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;33251143,00
119133;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;4599754942,00
119133;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;791701,00
119133;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;119348617,00
119133;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;1120334179,00
119133;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;23784125447,00
119133;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;62059166742,00
119133;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;2506599860,00
119133;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;14183708021,00
119133;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;813249,00
119133;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;492250,00
119133;2;2;0;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;0;0;0;0;0;0;0;0;23521432504,00
119133;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;7820605169,00
119133;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;43623334115,00
119133;2;2;0;Jpmorgan Corporacion Financiera S.A;9001143468;0;0;0;0;0;0;0;0;23537515548,00
119133;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;3429002562,00
119133;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;47720,00
119133;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;5947,00
119133;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;170975,00
119133;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;1739387747,00
119133;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;3177165983,00
119133;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;5241016215,00
119144;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;4;51;0;5016750000
119144;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;4;330;0;3008100000
119144;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;527;0;1048120000
119144;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;4;284;0;1019630000
119144;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;4;47;0;2022480000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;104;0;2011620000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;46;0;506555000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;4;0;1021540000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;332;0;1073330000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;913;0;2903640000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;474;0;2028040000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;948;0;953820000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;409;0;1007070000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;332;0;7446100000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;638;0;1989440000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;643;0;3046440000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;336;0;3044970000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;6;299;0;2019480000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;898;0;2121200000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;441;0;4172320000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;760;0;1009510000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;388;0;1525560000
119144;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;387;0;1526745000
119144;1;2;16;Banco BTG Pactual Colombia S.A.;9014915510;2;1;1;1;2;6;384;0;2034280000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;103;0;3016800000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;342;0;5048250000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;240;0;3003870000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;221;0;3022800000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;141;0;3088950000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;623;0;5266050000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;457;0;3217770000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;203;0;1016960000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;191;0;2104040000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;963;0;2270580000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;169;0;2009560000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;87;0;2013200000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;111;0;1037580000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;218;0;2031980000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;199;0;1042230000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1246;0;2674625000
119144;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;583;0;2511650000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;97;0;2022420000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;102;0;1006360000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;238;0;1003160000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;724;0;2060940000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;339;0;2139320000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;146;0;3036030000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;129;0;1032690000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;186;0;1027280000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;224;0;1044690000
119144;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;129;0;1549035000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;4;257;0;1534080000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;396;0;3038190000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;506;0;2125640000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;4;137;0;1514325000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;4;98;0;1034140000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;4;250;0;3034380000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;522;0;5040150000
119144;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;4;96;0;5127950000
119144;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;4;74;0;5012200000
119144;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;431;0;1044850000
119144;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;638;0;2065840000
119144;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;186;0;1027960000
119144;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;246;0;4134600000
119144;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;187;0;2046540000
119144;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;273;0;3059400000
119144;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;139;0;2009820000
119144;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;6;192;0;2099520000
119144;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;194;0;5108750000
119144;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;901;0;1910460000
119144;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;195;0;1532205000
119144;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;799;0;960830000
119144;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;511;0;1018810000
119144;1;2;34;Correval S.A.;8600681825;2;1;1;1;2;6;0;0;1002502000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;328;0;7032270000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;48;0;2018040000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;680;0;2022520000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;798;0;3022320000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;279;0;5093450000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;282;0;3053580000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;289;0;5081950000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;560;0;2026200000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;163;0;1263610000
119144;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;139;0;2031360000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;992;0;463050000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;4163;0;347710000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;4163;0;347710000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;4163;0;695420000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;3760600000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;2820450000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;940150000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;1169;0;940150000
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;1908550136
119144;1;2;10;Banco De La Republica;8600052167;2;1;1;1;4;9;761;0;7634200546
119144;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;32;0;1010230000
119144;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;4;0;1021540000
119144;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;853;0;1086210000
119144;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;306;0;5110900000
119144;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;180;0;2501875000
119144;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;707;0;8054720000
119144;2;2;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;7756165303
119144;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;2037016125
119144;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;16076
119144;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;7172059080
119144;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;27797
119144;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;9979999647
119144;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;10385802
119144;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;532144623
119144;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;107364
119144;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;3749822433
119144;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;72669
119144;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;4573600379
119144;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;1557145849
119144;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;285809
119144;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;2500507658
119144;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;23951
119144;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;13510145600
119144;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;108820
119144;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;3471335027
119144;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;274579
119144;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;8927285051
119144;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;309919
119144;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;1302731536
119144;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;1856018472
119144;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;116323
119144;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;2299320080
119144;2;1;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;2789034325
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;414480
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;4954920
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;6123000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;433320
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;584040
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;2656440
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;1149240
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;1620240
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;810120
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;810120
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;17898000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;22608000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;24492000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;7536000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;3956400
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;24492000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;8101200
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;4427400
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;4710000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;4710000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;10173600
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;13188000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;10362000
119158;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;Acciones  ;0;0;12603960
